0	#	Родитель	#	0 	@
..........	#	Доцент	#	1,25 	@
..........	#	Ст. преподаватель	#	8,75 	@
..........	#	Преподаватель	#	8,50 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	1,00 	@
2.8.3.4.	#	КАФЕДРА спортивных игр и гимнастики	#	24,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,50 	@
..........	#	Доцент	#	1,00 	@
..........	#	Ст. преподаватель	#	9,75 	@
..........	#	Преподаватель, к.н.	#	1,00 	@
..........	#	Преподаватель	#	4,75 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
2.8.3.5.	#	КАФЕДРА теории и методики физической культуры	#	14,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	4,25 	@
..........	#	Доцент, к.н.	#	1,50 	@
..........	#	Ст. преподаватель	#	2,00 	@
..........	#	Ст. преподаватель, к.н.	#	0,50 	@
..........	#	Преподаватель, к.н.	#	0,75 	@
..........	#	Преподаватель	#	3,00 	@
..........	#	Старший лаборант	#	1,00 	@
2.8.3.6.	#	КАФЕДРА теории и методики адаптивной физической культуры, физической реабилитации и оздоровительных технологий	#	53,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	8,50 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	2,50 	@
..........	#	Преподаватель, к.н.	#	1,00 	@
..........	#	Преподаватель	#	4,50 	@
..........	#	Старший лаборант	#	2,50 	@
2.8.3.6.1.	#	Легкоатлетический манеж	#	12,50 	@
..........	#	Директор	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
..........	#	Уборщик служебных помещений	#	6,50 	@
..........	#	Рабочий	#	1,00 	@
..........	#	Дежурный	#	3,00 	@
2.8.3.6.2.	#	Центр физической подготовки студентов	#	19,00 	@
..........	#	Руководитель	#	1,00 	@
..........	#	Заместитель руководителя	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
..........	#	Инструктор-методист	#	2,00 	@
..........	#	Инструктор по физической культуре	#	12,00 	@
..........	#	Тренер-преподаватель по спорту	#	2,00 	@
2.8.4.	#	ФАКУЛЬТЕТ МАТЕМАТИКИ И ИНФОРМАТИКИ	#	66,75 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.4.1.	#	ДЕКАНАТ	#	3,00 	@
..........	#	Диспетчер	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	2,00 	@
2.8.4.2.	#	КАФЕДРА алгебры и функционального анализа	#	10,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,25 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.4.3.	#	КАФЕДРА дифференциальных уравнений и геометрии	#	12,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,00 	@
..........	#	Ст. преподаватель	#	1,00 	@
..........	#	Ассистент	#	3,25 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
2.8.4.4.	#	КАФЕДРА информатики	#	14,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	7,25 	@
..........	#	Ст. преподаватель	#	2,00 	@
..........	#	Ассистент	#	2,50 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.4.5.	#	КАФЕДРА математического анализа	#	15,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	9,75 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	0,75 	@
..........	#	Ассистент, к.н.	#	0,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	0,50 	@
2.8.4.6.	#	КАФЕДРА прикладной математики	#	9,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,25 	@
..........	#	Доцент, к.н.	#	1,25 	@
..........	#	Ст. преподаватель	#	2,00 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
2.8.5.	#	ФАКУЛЬТЕТ БИОЛОГИИ И ХИМИИ	#	131,25 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.5.1.	#	ДЕКАНАТ	#	4,00 	@
..........	#	Диспетчер	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	2,00 	@
2.8.5.2.	#	КАФЕДРА биохимии	#	8,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,50 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	0,75 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
2.8.5.3.	#	КАФЕДРА ботаники и физиологии растений и биотехнологии	#	19,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	7,50 	@
..........	#	Ст. преподаватель, к.н.	#	2,75 	@
..........	#	Ассистент, к.н.	#	0,75 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Заведующий гербарием	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	2,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
..........	#	Старший лаборант	#	2,00 	@
2.8.5.4.	#	КАФЕДРА физиологии человека и животных и биофизики	#	18,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	2,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	6,00 	@
..........	#	Доцент, к.н.	#	2,50 	@
..........	#	Ст. преподаватель, к.н.	#	0,25 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Заведующий виварием	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	2,00 	@
..........	#	Старший лаборант	#	1,50 	@
..........	#	Лаборант	#	1,00 	@
2.8.5.5.	#	КАФЕДРА экологии и зоологии	#	21,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	7,50 	@
..........	#	Доцент, к.н.	#	0,75 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Преподаватель	#	1,00 	@
..........	#	Ассистент, к.н.	#	1,00 	@
..........	#	Ассистент	#	1,50 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	2,75 	@
..........	#	Старший лаборант	#	1,50 	@
..........	#	Лаборант	#	1,00 	@
2.8.5.6.	#	КАФЕДРА садово-паркового хозяйства и ландшафтного проектирования	#	11,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	0,50 	@
..........	#	Профессор, д.н.	#	0,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,25 	@
..........	#	Доцент, к.н.	#	1,50 	@
..........	#	Преподаватель	#	1,50 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
2.8.5.7.	#	КАФЕДРА валеологии и безопасности жизнедеятельности человека	#	16,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н.	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ст. преподаватель	#	3,50 	@
..........	#	Преподаватель, к.н.	#	1,00 	@
..........	#	Преподаватель	#	2,00 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по методической работе	#	2,00 	@
..........	#	Старший лаборант	#	1,50 	@
2.8.5.8.	#	КАФЕДРА общей и физической химии	#	20,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	8,00 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ассистент	#	1,50 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	2,00 	@
..........	#	Старший лаборант	#	4,50 	@
2.8.5.9.	#	КАФЕДРА органической и биологической химии	#	11,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,75 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,75 	@
..........	#	Доцент, к.н.	#	1,25 	@
..........	#	Ст. преподаватель, к.н.	#	1,75 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
2.8.6.	#	ЮРИДИЧЕСКИЙ ФАКУЛЬТЕТ 	#	110,00 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.6.1.	#	ДЕКАНАТ	#	9,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	5,50 	@
..........	#	Диспетчер	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	1,00 	@
2.8.6.2.	#	КАФЕДРА предпринимательского и экологического права	#	21,25 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,50 	@
..........	#	Доцент, к.н.	#	6,00 	@
..........	#	Ст. преподаватель	#	3,75 	@
..........	#	Преподаватель	#	2,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.6.3.	#	КАФЕДРА истории и теории государства и права	#	24,50 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	4,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	9,00 	@
..........	#	Доцент, к.н.	#	3,50 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	3,00 	@
..........	#	Ассистент	#	1,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.6.4.	#	КАФЕДРА уголовного права и криминологии	#	17,75 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,00 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Доцент	#	1,50 	@
..........	#	Ст. преподаватель	#	3,50 	@
..........	#	Преподаватель	#	2,25 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.6.5.	#	КАФЕДРА гражданского и трудового права	#	19,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,50 	@
..........	#	Доцент, к.н.	#	7,00 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	1,00 	@
..........	#	Ассистент	#	2,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.6.6.	#	КАФЕДРА уголовного процесса и криминалистики	#	13,50 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	6,75 	@
..........	#	Доцент, к.н.	#	1,50 	@
..........	#	Ст. преподаватель, к.н.	#	1,50 	@
..........	#	Ст. преподаватель	#	1,25 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.6.7.	#	ЮРИДИЧЕСКАЯ КЛИНИКА	#	3,00 	@
..........	#	Руководитель 	#	1,00 	@
..........	#	Специалист-юрист	#	2,00 	@
2.8.7.	#	ФАКУЛЬТЕТ КРЫМСКОТАТАРСКОЙ И ВОСТОЧНОЙ ФИЛОЛОГИИ	#	32,25 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.7.1	#	ДЕКАНАТ	#	3,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
..........	#	Диспетчер	#	1,00 	@
2.8.7.2.	#	КАФЕДРА крымскотатарской филологии	#	13,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н.	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,50 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Доцент	#	0,50 	@
..........	#	Ст. преподаватель, к.н.	#	0,75 	@
..........	#	Ст. преподаватель	#	3,00 	@
..........	#	Преподаватель	#	0,25 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
2.8.7.3.	#	КАФЕДРА восточной филологии	#	15,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,50 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ст. преподаватель, к.н.	#	0,25 	@
..........	#	Ст. преподаватель	#	4,00 	@
..........	#	Преподаватель	#	5,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,50 	@
2.8.8.	#	ФАКУЛЬТЕТ ПСИХОЛОГИИ	#	45,25 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.8.1.	#	ДЕКАНАТ	#	3,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	2,00 	@
..........	#	Диспетчер	#	1,00 	@
2.8.8.2.	#	КАФЕДРА общей психологии и психофизиологии	#	10,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	4,00 	@
..........	#	Ст. преподаватель	#	1,00 	@
..........	#	Преподаватель, к.н.	#	1,00 	@
..........	#	Преподаватель	#	1,00 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.8.3.	#	КАФЕДРА глубинной психологии и психотерапии	#	8,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н.	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,00 	@
..........	#	Доцент, к.н.	#	1,25 	@
..........	#	Ассистент, к.н.	#	0,50 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.8.4.	#	КАФЕДРА социальной психологии	#	10,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,50 	@
..........	#	Доцент, к.н.	#	3,00 	@
..........	#	Ассистент	#	2,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.8.5.	#	КАФЕДРА педагогики	#	12,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	4,50 	@
..........	#	Доцент, к.н.	#	1,50 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	1,50 	@
..........	#	Преподаватель	#	1,00 	@
..........	#	Ассистент	#	0,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.9.	#	ФИЛОСОФСКИЙ ФАКУЛЬТЕТ	#	72,50 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.9.1.	#	ДЕКАНАТ	#	3,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	3,00 	@
2.8.9.2.	#	КАФЕДРА философии	#	12,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,75 	@
..........	#	Профессор, к.н., имеющий уч.звание "доцент"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	4,75 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ассистент	#	0,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.9.3.	#	КАФЕДРА социологии и социальной философии	#	12,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	2,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	4,75 	@
..........	#	Доцент, к.н.	#	0,50 	@
..........	#	Ассистент	#	2,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Старший лаборант	#	1,00 	@
2.8.9.4.	#	КАФЕДРА политических наук и международных отношений	#	17,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	0,50 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	3,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	7,25 	@
..........	#	Доцент, к.н.	#	2,50 	@
..........	#	Преподаватель, к.н.	#	1,25 	@
..........	#	Ассистент, к.н.	#	1,00 	@
..........	#	Заведующий кабинетом	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.9.5.	#	КАФЕДРА культурологии и религиоведения	#	26,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	3,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	8,75 	@
..........	#	Доцент, к.н.	#	3,00 	@
..........	#	Ст. преподаватель, к.н.	#	0,50 	@
..........	#	Ст. преподаватель	#	4,25 	@
..........	#	Преподаватель, к.н.	#	2,50 	@
..........	#	Преподаватель	#	0,25 	@
..........	#	Заведующий кабинетом	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
2.8.1...........	#	ФАКУЛЬТЕТ СЛАВЯНСКОЙ ФИЛОЛОГИИ И ЖУРНАЛИСТИКИ	#	99,50 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.8.1...........1.	#	ДЕКАНАТ	#	9,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	3,00 	@
..........	#	Специалист по учебно-методической работе	#	5,00 	@
..........	#	Диспетчер	#	1,00 	@
2.8.1...........2.	#	КАФЕДРА украинской филологии	#	12,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,75 	@
..........	#	Доцент, к.н.	#	2,50 	@
..........	#	Ассистент, к.н.	#	0,25 	@
..........	#	Ассистент	#	0,50 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.1...........3.	#	КАФЕДРА русского, славянского и общего языкознания	#	12,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,75 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,75 	@
..........	#	Доцент, к.н.	#	3,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.1...........4.	#	КАФЕДРА русской и зарубежной литературы	#	16,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	4,00 	@
..........	#	Профессор, д.н.	#	2,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	4,25 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ассистент, к.н.	#	1,25 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
2.8.1...........5.	#	КАФЕДРА межъязыковых коммуникаций и журналистики	#	37,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	2,00 	@
..........	#	Профессор, д.н.	#	1,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	10,25 	@
..........	#	Доцент, к.н.	#	3,50 	@
..........	#	Ст. преподаватель	#	3,50 	@
..........	#	Ассистент, к.н.	#	3,00 	@
..........	#	Ассистент	#	9,00 	@
..........	#	Заведующий кабинетом	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,50 	@
2.8.1...........6.	#	КАФЕДРА методики преподавания филологических дисциплин	#	11,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание доцент	#	1,00 	@
..........	#	Профессор, д.н.	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Доцент, к.н.	#	2,50 	@
..........	#	Ст. преподаватель	#	2,75 	@
..........	#	Ассистент, к.н.	#	0,25 	@
..........	#	Ассистент	#	0,75 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
2.8.11.	#	ФАКУЛЬТЕТ ИНФОРМАЦИОННО-ПОЛИГРАФИЧЕСКИХ ТЕХНОЛОГИЙ	#	34,50 	@
..........	#	Декан факультета с численностью обучающихся до 500	#	1,00 	@
2.8.11.1.	#	ДЕКАНАТ	#	3,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
..........	#	Секретарь	#	1,00 	@
2.8.11.2.	#	КАФЕДРА Книжной графики и дизайна печатной продукции	#	13,50 	@
..........	#	Заведующий кафедрой	#	1,00 	@
..........	#	Профессор	#	0,50 	@
..........	#	Доцент	#	2,00 	@
..........	#	Ст. преподаватель	#	5,00 	@
..........	#	Преподаватель	#	4,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
2.8.11.3.	#	КАФЕДРА рекламы и издательского дела	#	9,00 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,00 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	2,00 	@
..........	#	Преподаватель	#	1,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
2.8.11.4.	#	КАФЕДРА Информационно-полиграфических технологий	#	8,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ст. преподаватель	#	4,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	1,00 	@
2.8.12.	#	ЦЕНТР КОМПЬЮТЕРНЫХ ТЕХНОЛОГИЙ	#	50,00 	@
..........	#	Директор 	#	1,00 	@
..........	#	Заместитель директора	#	2,00 	@
..........	#	Начальник отдела	#	4,00 	@
..........	#	Ведущий специалист по компьютерным технологиям	#	14,00 	@
..........	#	Специалист по информационным ресурсам 1 категории	#	4,00 	@
..........	#	Инженер-программист 1 категории	#	1,00 	@
..........	#	Специалист по информационным ресурсам 2 категории	#	7,00 	@
..........	#	Специалист по информационным ресурсам	#	10,00 	@
..........	#	Старший лаборант	#	4,00 	@
..........	#	Лаборант	#	3,00 	@
2.8.13.	#	Центр непрерывного и дополнительного профессионального образования	#	22,00 	@
..........	#	Директор Центра	#	1,00 	@
..........	#	Заместитель директор центра	#	1,00 	@
2.8.13.1.	#	Отдел дополнительного профессионального образования	#	9,00 	@
..........	#	Заведующий отделом	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	6,00 	@
..........	#	Специалист по учебно-методической работе 1 категории	#	2,00 	@
2.8.13.2.	#	Отдел дополнительных образовательных услуг	#	11,00 	@
..........	#	Заведующий отделом	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	8,00 	@
..........	#	Специалист по учебно-методической работе	#	2,00 	@
2.8.14.	#	ЦЕНТР ПО РАБОТЕ С ИНОСТРАННЫМИ СТУДЕНТАМИ	#	6,00 	@
..........	#	Руководитель	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	3,00 	@
..........	#	Специалист по научно-методической работе 1 категории	#	2,00 	@
2.8.15.	#	Управление по учебно-воспитательной работе	#	49,00 	@
..........	#	Начальник управления 	#	1,00 	@
2.8.15.1.	#	Учебный отдел	#	7,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	4,00 	@
..........	#	Специалист по научно-методической работе 1 категории	#	1,00 	@
..........	#	Специалист по учебно-методической работе	#	1,00 	@
2.8.15.2.	#	Отдел технических средств обучения	#	18,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий инженер-лаборант	#	3,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	4,00 	@
..........	#	Главный специалист	#	3,00 	@
..........	#	Старший лаборант	#	5,00 	@
..........	#	Лаборант	#	2,00 	@
2.8.15.3.	#	Отдел культурно-воспитательной работы	#	23,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Ведущий специалист по связям с общественностью	#	19,00 	@
..........	#	Специалист по связям с общественностью	#	3,00 	@
2.8.16.	#	Зоологический музей	#	6,00 	@
..........	#	Заведующий музеем	#	1,00 	@
